wp_ID,wp_post_date,wp_post_modified,wp_post_status,wp_post_title,wp_post_content,wp_post_excerpt,wp_post_parent,wp_post_name,wp_post_type,wp_post_mime_type,wp_ping_status,wp_comment_status,wp_menu_order,wp_post_author,tx_category,tx_post_tag,tx_post_format,fi_thumbnail,cf__wp_page_template,cf__edit_last,cf__edit_lock,cf__soliloquy_settings,cf_wpcf-street-address,cf_wpcf-city,cf_wpcf-state,cf_wpcf-zipcode,cf_wpcf-phone-number,cf__menu_item_menu_item_parent,cf__menu_item_type,cf__menu_item_object,cf__menu_item_object_id,cf__menu_item_target,cf__menu_item_classes,cf__menu_item_xfn,cf__menu_item_url,cf__thumbnail_id,cf__wp_attachment_metadata,cf__wp_attached_file,cf__form,cf__mail,cf__mail_2,cf__messages,cf__additional_settings,cf__wp_types_group_filters_association,cf__wp_types_group_fields,cf__wp_types_group_post_types,cf__wp_types_group_terms,cf__wp_types_group_templates,cf__wpcf_conditional_display,cf_wpcf-contact-email,cf_wpcf-website,cf__wp_old_slug,cf__soliloquy_image_link,cf__soliloquy_image_link_title,cf__soliloquy_image_link_tab,cf_wpcf-country,cf_wpcf-region,cf__wp_attachment_image_alt,cf_wpcf-post-link-url,cf__wp_types_group_admin_styles,cf__sol_slider_data,cf__sol_in_slider,cf__sol_has_slider,cf_wpcf-hide-title-overlay,cf_link,cf__menu_item_orphaned
1527,"2015-06-15 13:11:42","2015-06-15 13:11:42",publish,"Play It Again Sports - Sawmill",,,0,play-it-again-sports-sawmill,dealer,,closed,closed,0,chris,,,,,,2,1434398961:2,,"7412 Sawmill Road",Columbus,OH,43235,614-791-9344,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssawmill.com,,,,,,,,,,,,,,,
1528,"2015-06-15 13:12:33","2015-06-15 13:12:33",publish,"Athletx LLC",,,0,athletx-llc,dealer,,closed,closed,0,chris,,,,,,2,1434399010:2,,"9219 US Hwy 42 Ste D-127",Prospect,KY,40059,502-253-9787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,"2015-06-15 13:13:13","2015-06-15 13:13:13",publish,Sportsmen's,,,0,sportsmens,dealer,,closed,closed,0,chris,,,,,,2,1434399051:2,,"725 Bantam Raod",Bantam,CT,06750,860-567-3167,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportsmens.biz,,,,,,,,,,,,,,,
1530,"2015-06-15 13:14:06","2015-06-15 13:14:06",publish,"Kitsap Sports",,,0,kitsap-sports,dealer,,closed,closed,0,chris,,,,,,2,1434399104:2,,"622 North Callow Avenue",Bremerton,WA,98312,360-698-4808,,,,,,,,,,,,,,,,,,,,,,,,http://www.kitsapsports.com,,,,,,,,,,,,,,,
1531,"2015-06-15 13:14:59","2015-06-15 13:14:59",publish,"Nicklasson Athletic",,,0,nicklasson-athletic,dealer,,closed,closed,0,chris,,,,,,2,1434399156:2,,"1217 South Broadway","New Ulm",MN,56073,507-354-8586,,,,,,,,,,,,,,,,,,,,,,,,http://www.nicklassonathletic.com,,,,,,,,,,,,,,,
1532,"2015-06-15 13:17:01","2015-06-15 13:17:01",publish,"Kelley Baseball & Softball Training",,,0,kelley-baseball-softball-training,dealer,,closed,closed,0,chris,,,,,,2,1434399278:2,,"1251 Pass Road",Gulfport,MS,39501,228-860-2426,,,,,,,,,,,,,,,,,,,,,,,,http://www.kelleybaseball.net,,,,,,,,,,,,,,,
1533,"2015-06-15 13:17:42","2015-06-15 13:17:42",publish,"Southern Pride Sports",,,0,southern-pride-sports,dealer,,closed,closed,0,chris,,,,,,2,1434399327:2,,"317 North Main Street",Swainsboro,GA,30401,478-299-3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,"2015-06-15 13:18:33","2015-06-15 13:18:33",publish,"Burghardt Sporting Goods",,,0,burghardt-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1434399375:2,,"14660 W Capital Drive",Brookfield,WI,53005,262-790-1170,,,,,,,,,,,,,,,,,,,,,,,,http://www.burghardtsportinggoods.com,,,,,,,,,,,,,,,
1535,"2015-06-15 13:19:28","2015-06-15 13:19:28",publish,"Burghardt Sporting Goods",,,0,burghardt-sporting-goods-2,dealer,,closed,closed,0,chris,,,,,,2,1434399427:2,,"8625 N Port Washington Rd","Fox Point",WI,53217,414-434-0222,,,,,,,,,,,,,,,,,,,,,,,,http://www.burghardtsportinggoods.com,,,,,,,,,,,,,,,
1536,"2015-06-15 13:20:13","2015-06-15 13:20:13",publish,"Cooperstown Bat Company",,,0,cooperstown-bat-company,dealer,,closed,closed,0,chris,,,,,,2,1434399470:2,,"118 Main Street PO Box 415",Cooperstown,NY,13326,607-547-2415,,,,,,,,,,,,,,,,,,,,,,,,http://www.cooperstownbat.com,,,,,,,,,,,,,,,
1537,"2015-06-15 13:20:59","2015-06-15 13:20:59",publish,"The Upper Deck",,,0,the-upper-deck,dealer,,closed,closed,0,chris,,,,,,2,1434399516:2,,"3290 Suntree Blvd, #150",Melbourne,FL,32940,321-427-1335,,,,,,,,,,,,,,,,,,,,,,,,http://www.theupperdecksports.com,,,,,,,,,,,,,,,
1538,"2015-06-15 13:21:42","2015-06-15 13:21:42",publish,"Pitch 'N Hit Baseball Training Center",,,0,pitch-n-hit-baseball-training-center,dealer,,closed,closed,0,chris,,,,,,2,1434399561:2,,"3356 South Main Street Road",Batavia,NY,14020,716-560-0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,"2015-06-15 13:22:26","2015-06-15 13:22:26",publish,"Texas Bat Company",,,0,texas-bat-company,dealer,,closed,closed,0,chris,,,,,,2,1434399603:2,,"811 Stonecrest Road",Argyle,TX,76226,214-215-4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,"2015-06-15 13:23:11","2015-06-15 13:23:11",publish,"Goal Post Sporting Goods",,,0,goal-post-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1434399649:2,,"205 North Main Street",Dickson,TN,37055,615-446-9709,,,,,,,,,,,,,,,,,,,,,,,,http://www.goalpostdickson.com,,,,,,,,,,,,,,,
1541,"2015-06-15 13:23:57","2015-06-15 13:23:57",publish,"Play It Again Sports - Louisville",,,0,play-it-again-sports-louisville,dealer,,closed,closed,0,chris,,,,,,2,1434399840:2,,"291 Hubbards Lane",Louisville,KY,40207,502-897-3494,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportslouisvilleeast.com,,,,,,,,,,,,,,,
1555,"2015-07-20 15:48:23","2015-07-20 15:48:23",publish,Sportshouse,,,0,sportshouse,dealer,,closed,closed,0,chris,,,,,,2,1437432364:2,,"55 South Willow Avenue",Cookeville,TN,38501,931-372-9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,"2015-07-20 15:49:11","2015-07-20 15:49:11",publish,Hit-A-Double,,,0,hit-a-double,dealer,,closed,closed,0,chris,,,,,,2,1437432410:2,,"2880 NW 2nd Avenue #2","Boca Raton",FL,33431,561-372-2681,,,,,,,,,,,,,,,,,,,,,,,,http://www.hitadouble.com,,,,,,,,,,,,,,,
1557,"2015-07-20 15:49:57","2015-07-20 15:49:57",publish,"Play It Again Sports - Kennesaw",,,0,play-it-again-sports-kennesaw,dealer,,closed,closed,0,chris,,,,,,2,1437432454:2,,"840 W Barrett Pkwy #560",Kennesaw,GA,30144,770-429-8636,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportskennesaw.com,,,,,,,,,,,,,,,
1558,"2015-07-20 15:50:41","2015-07-20 15:50:41",publish,"David Bowen Sporting Goods",,,0,david-bowen-sporting-goods-2,dealer,,closed,closed,0,chris,,,,,,2,1437432499:2,,"4508 Sports Drive",Pace,FL,32571,850-994-3103,,,,,,,,,,,,,,,,,,,,,,,,http://www.bowensports.com,,,,,,,,,,,,,,,
1559,"2015-07-20 15:51:34","2015-07-20 15:51:34",publish,"David Bowen Sporting Goods",,,0,david-bowen-sporting-goods-3,dealer,,closed,closed,0,chris,,,,,,2,1437432555:2,,"3986 Government Boulevard",Mobile,AL,36693,251-660-1766,,,,,,,,,,,,,,,,,,,,,,,,http://www.bowensports.com,,,,,,,,,,,,,,,
1560,"2015-07-20 15:52:08","2015-07-20 15:52:08",publish,"David Bowen sporting Goods",,,0,david-bowen-sporting-goods-4,dealer,,closed,closed,0,chris,,,,,,2,1437432586:2,,"1635 Eastern Boulevard",Montgomery,AL,36117,334-651-8440,,,,,,,,,,,,,,,,,,,,,,,,http://www.bowensports.com,,,,,,,,,,,,,,,
1561,"2015-07-20 15:52:48","2015-07-20 15:53:02",publish,"Williams Athletics",,,0,williams-athletics,dealer,,closed,closed,0,chris,,,,,,2,1437432638:2,,"2750 Racetrack Road","St. Johns",FL,32259,904-287-0023,,,,,,,,,,,,,,,,,,,,,,,,http://www.williamsathletics.com,,,,,,,,,,,,,,,
1562,"2015-07-20 15:53:49","2015-07-20 15:53:49",publish,"Fastpitch Nation",,,0,fastpitch-nation,dealer,,closed,closed,0,chris,,,,,,2,1437432687:2,,"62 Douglas Street",Bloomfield,CT,06070,860-242-0055,,,,,,,,,,,,,,,,,,,,,,,,http://www.fastpitchnation.net,,,,,,,,,,,,,,,
1563,"2015-07-20 15:54:37","2015-07-20 15:54:37",publish,"Kleen 'N Hard Sports",,,0,kleen-n-hard-sports,dealer,,closed,closed,0,chris,,,,,,2,1437432736:2,,"70 James St., Unit 111C",Worcester,MA,01603,508-755-8164,,,,,,,,,,,,,,,,,,,,,,,,http://www.kleennhardsports.com,,,,,,,,,,,,,,,
1564,"2015-07-20 15:55:26","2015-07-20 15:55:26",publish,"S & S Sports Center",,,0,s-s-sports-center,dealer,,closed,closed,0,chris,,,,,,2,1437432782:2,,"105 S. Morrison Blvd.",Hammond,LA,70403,985-345-8323,,,,,,,,,,,,,,,,,,,,,,,,http://www.sssportscenter.com,,,,,,,,,,,,,,,
1565,"2015-07-20 15:56:15","2015-07-20 15:56:23",publish,"All Star Sports",,,0,all-star-sports,dealer,,closed,closed,0,chris,,,,,,2,1437432842:2,,"3037 A Hopyard Road",Pleasonton,CA,94588,925-846-7928,,,,,,,,,,,,,,,,,,,,,,,,http://www.buyallstarsports.com,,,,,,,,,,,,,,,
1566,"2015-07-20 15:57:02","2015-07-20 15:57:02",publish,"5 Star Athletics",,,0,5-star-athletics,dealer,,closed,closed,0,chris,,,,,,2,1437432885:2,,"5410 Anderson Road",Tampa,FL,33614,813-892-0797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,"2015-07-20 15:57:46","2015-07-20 15:57:46",publish,"Basin Sports",,,0,basin-sports,dealer,,closed,closed,0,chris,,,,,,2,1437432923:2,,"511 West Main",Vernal,UT,84078,435-789-2199,,,,,,,,,,,,,,,,,,,,,,,,http://www.basinsports.com,,,,,,,,,,,,,,,
1568,"2015-07-20 15:59:12","2015-07-20 15:59:12",publish,"One on One Sports",,,0,one-on-one-sports,dealer,,closed,closed,0,chris,,,,,,2,1437433016:2,,"1805 Commerce Drive",Vidalia,GA,30474,912-403-3300,,,,,,,,,,,,,,,,,,,,,,,,http://www.oneononesports.net,,,,,,,,,,,,,,,
1569,"2015-07-20 15:59:47","2015-07-20 15:59:47",publish,"S & M Sports Shop",,,0,s-m-sports-shop,dealer,,closed,closed,0,chris,,,,,,2,1437433065:2,,"707 S. Lafayette St, Suite C",Shelby,NC,28150,704-484-0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,"2015-07-20 16:01:16","2015-07-20 16:01:16",publish,"Hildebrand Sporting Goods",,,0,hildebrand-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1437433133:2,,"1809 Roosevelt Road",Broadview,IL,60155,708-344-0800,,,,,,,,,,,,,,,,,,,,,,,,http://www.hildebrandsports.com,,,,,,,,,,,,,,,
1571,"2015-07-20 16:02:58","2015-07-20 16:03:52",publish,"Minden Athletic Supply",,,0,minden-athletic-supply,dealer,,closed,closed,0,chris,,,,,,2,1437433288:2,,"350 Homer Road",Minden,LA,71055,318-377-2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,"2015-07-20 16:04:20","2015-07-20 16:04:20",publish,"Wharmby Sports",,,0,wharmby-sports,dealer,,closed,closed,0,chris,,,,,,2,1437433343:2,,"3173 Belmont Avenue",Youngstown,OH,44505,330-759-1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,"2015-07-20 16:05:20","2015-07-20 16:05:20",publish,"Hometown Sports",,,0,hometown-sports,dealer,,closed,closed,0,chris,,,,,,2,1437433379:2,,"1795 Willamette Falls Drive","West Linn",OR,97068,503-594-0515,,,,,,,,,,,,,,,,,,,,,,,,http://www.hometownsportsnw.com,,,,,,,,,,,,,,,
1574,"2015-07-20 16:06:39","2015-07-20 16:06:39",publish,"Shively Sporting Goods",,,0,shively-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1437433457:2,,"4006 Dixie Hwy",Louisville,KY,40216,502-448-7272,,,,,,,,,,,,,,,,,,,,,,,,http://www.shivelyteamstore.com,,,,,,,,,,,,,,,
1575,"2015-07-20 16:07:22","2015-07-20 16:07:22",publish,"Hoosier Sporting Goods",,,0,hoosier-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1437433505:2,,"611 Washington St",Columbus,IN,47201,812-376-3418,,,,,,,,,,,,,,,,,,,,,,,,http://www.hoosiersportinggoods.com,,,,,,,,,,,,,,,
1576,"2015-07-20 16:08:00","2015-07-20 16:08:00",publish,"Sport About",,,0,sport-about-2,dealer,,closed,closed,0,chris,,,,,,2,1437433563:2,,"207 S El Camino Real",Encinitas,CA,92024,760-942-9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,"2015-07-20 16:09:06","2015-07-20 16:11:54",publish,"Jones & Lang Sporting Goods",,,0,jones-lang-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1437433771:2,,"1412 Trotwood Avenue, Suite 3",Columbia,TN,38401,931-388-8060,,,,,,,,,,,,,,,,,,,,,,,,http://www.jonesandlang.com,,,,,,,,,,,,,,,
1578,"2015-07-20 16:13:15","2015-07-20 16:13:15",publish,"Fin to Fur",,,0,fin-to-fur,dealer,,closed,closed,0,chris,,,,,,2,1437433854:2,,"1008 Nettleton Avenue",Thayer,MO,65791,417-264-4868,,,,,,,,,,,,,,,,,,,,,,,,http://www.fintofur.com,,,,,,,,,,,,,,,
1579,"2015-07-20 16:14:19","2015-07-20 16:14:19",publish,"Cooks Sporting Goods",,,0,cooks-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1437433916:2,,"1402 Willow Lane","North Wilkesboro",NC,28659,336-667-4121,,,,,,,,,,,,,,,,,,,,,,,,http://www.cookssports.com,,,,,,,,,,,,,,,
1580,"2015-07-20 16:15:00","2015-07-20 16:15:00",publish,"Tool Sport USA",,,0,tool-sport-usa,dealer,,closed,closed,0,chris,,,,,,2,1437433958:2,,"1060 S. Lapeer",Oxford,MI,48371,248-969-5850,,,,,,,,,,,,,,,,,,,,,,,,http://www.toolsportusa.com,,,,,,,,,,,,,,,
1581,"2015-07-20 16:15:35","2015-07-20 16:15:35",publish,"Star Sports",,,0,star-sports,dealer,,closed,closed,0,chris,,,,,,2,1437434045:2,,"5474 Gateway Plaza Drive",Benicia,CA,94510,707-745-6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,"2015-07-20 16:16:59","2015-07-20 16:16:59",publish,"Advanced Hitting",,,0,advanced-hitting,dealer,,closed,closed,0,chris,,,,,,2,1437434079:2,,"405 Little Falls Rd","Cedar Grove",NJ,07009,973-857-0791,,,,,,,,,,,,,,,,,,,,,,,,http://www.advancedhitting.com,,,,,,,,,,,,,,,
1583,"2015-07-20 16:17:40","2015-07-20 16:17:40",publish,SageSport,,,0,sagesport,dealer,,closed,closed,0,chris,,,,,,2,1437434262:2,,"815 Floyd Street","Kings Mountain",NC,28086,704-739-2366,,,,,,,,,,,,,,,,,,,,,,,,http://www.sagesport.com,,,,,,,,,,,,,,,
1417,"2015-04-23 14:50:37","2015-07-24 09:52:09",publish,"Second Time Around Sports",,,0,second-time-around-sports,dealer,,closed,closed,0,chris,,,,,,2,1437756732:2,,"453 Atwood Avenue",Cranston,RI,02920,401-952-1161,,,,,,,,,,,,,,,,,,,,,,,2ndtime@cox.net,http://www.2ndtimearoundsports.com,,,,,,,,,,,,,,,
1585,"2015-08-05 16:21:51","2015-08-05 16:21:51",publish,"Herb's Sport Shop",,,0,herbs-sport-shop,dealer,,closed,closed,0,chris,,,,,,2,1438816771:2,,"51 Wooster Court",Briston,CT,06010,860-314-0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,"2015-08-05 16:22:38","2015-08-05 16:22:38",publish,"Red's Team Sports",,,0,reds-team-sports,dealer,,closed,closed,0,chris,,,,,,2,1438816817:2,,"4542 Eagle Falls Place",Tampa,FL,33619,813-612-5999,,,,,,,,,,,,,,,,,,,,,,,,http://www.redsteamsports.com,,,,,,,,,,,,,,,
1587,"2015-08-05 16:23:19","2015-08-05 16:23:19",publish,"Zinger Bat Company",,,0,zinger-bat-company,dealer,,closed,closed,0,chris,,,,,,2,1438816858:2,,"3155 N Nevada St, Suite #4",Chandler,AZ,85225,602-980-3155,,,,,,,,,,,,,,,,,,,,,,,,http://www.zingerbats.com,,,,,,,,,,,,,,,
1588,"2015-08-05 16:24:01","2015-08-05 16:24:01",publish,"Carolina Printing",,,0,carolina-printing,dealer,,closed,closed,0,chris,,,,,,2,1438816901:2,,"618 S 5th St.",Hartsville,SC,29550,843-332-6107,,,,,,,,,,,,,,,,,,,,,,,,http://www.carolinaprintingshirts.com,,,,,,,,,,,,,,,
1589,"2015-08-05 16:24:48","2015-08-05 16:24:48",publish,"Al's Sporting Goods",,,0,als-sporting-goods-2,dealer,,closed,closed,0,chris,,,,,,2,1438816948:2,,"200 N Market St.",Wilmington,DE,19801,302-655-1511,,,,,,,,,,,,,,,,,,,,,,,,http://www.alssportinggoods.net,,,,,,,,,,,,,,,
1590,"2015-08-05 16:25:41","2015-08-05 16:25:41",publish,"John Grove Sporting Goods",,,0,john-grove-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1438816998:2,,"729 E Market St.",York,PA,17403,717-846-7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,"2015-08-05 16:26:21","2015-08-05 16:26:21",publish,"Play It Again Sports - Rochester - NY",,,0,play-it-again-sports-rochester-ny,dealer,,closed,closed,0,chris,,,,,,2,1438817039:2,,"3333 W Henrietta Road",Rochester,NY,14623,585-427-7750,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsrochester.com,,,,,,,,,,,,,,,
1592,"2015-08-05 16:26:50","2015-08-05 16:26:50",publish,"Play It Again Sports - Westminster - CO",,,0,play-it-again-sports-westminster-co,dealer,,closed,closed,0,chris,,,,,,2,1438817072:2,,"7330 W 88th Avenue",Westminster,CO,80021,303-431-6585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,"2015-08-05 16:27:26","2015-08-05 16:27:26",publish,"Play It Again Sports - West Hartford",,,0,play-it-again-sports-west-hartford,dealer,,closed,closed,0,chris,,,,,,2,1438817104:2,,"15 South Main St","West Hartford",CT,06107,860-523-4692,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportswesthartfordct.com,,,,,,,,,,,,,,,
1594,"2015-08-05 16:28:09","2015-08-05 16:28:09",publish,"Play It Again Sports - Fredericksburg",,,0,play-it-again-sports-fredericksburg,dealer,,closed,closed,0,chris,,,,,,2,1438817146:2,,"1281 Jefferson Davis Hwy",Fredericksburg,VA,22401,540-374-9284,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsfredericksburg.com,,,,,,,,,,,,,,,
1595,"2015-08-05 16:28:48","2015-08-05 16:28:48",publish,"Play It Again Sports - Virginia Beach",,,0,play-it-again-sports-virginia-beach,dealer,,closed,closed,0,chris,,,,,,2,1438817191:2,,"2710 N Mall Drive #136","Virginia Beach",VA,23452,757-431-4448,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsvabeach.com,,,,,,,,,,,,,,,
1596,"2015-08-05 16:29:35","2015-08-05 16:29:35",publish,"Play It Again Sports - Evanston",,,0,play-it-again-sports-evanston,dealer,,closed,closed,0,chris,,,,,,2,1438817232:2,,"1908 C Dempster",Evanston,IL,60201,847-866-1733,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsevanston.com,,,,,,,,,,,,,,,
1597,"2015-08-05 16:30:41","2015-08-05 16:30:41",publish,"Fan Gear Ink LLC",,,0,fan-gear-ink-llc,dealer,,closed,closed,0,chris,,,,,,2,1438817298:2,,"5109 Commercial Dr Ste A","N. Richland Hills",TX,76180,817-681-5873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,"2015-08-05 16:31:36","2015-08-05 16:31:36",publish,"Softball Fans INC",,,0,softball-fans-inc,dealer,,closed,closed,0,chris,,,,,,2,1438817353:2,,"3433 Midlink",Kalamazoo,MI,49048,269-327-2110,,,,,,,,,,,,,,,,,,,,,,,,http://www.softballfans.com,,,,,,,,,,,,,,,
1599,"2015-08-05 16:32:17","2015-08-05 16:32:17",publish,"Play It Again Sports - Witham",,,0,play-it-again-sports-witham,dealer,,closed,closed,0,chris,,,,,,2,1438817539:2,,"108 River ST Ste C",Witham,MA,02453,781-609-2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,"2015-10-08 17:01:49","2015-10-08 17:01:49",publish,"Play Ball Nashua",,,0,play-ball-nashua,dealer,,closed,closed,0,chris,,,,,,2,1444348767:2,,"9 Congress St",Nashua,NH,03062,603-883-2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,"2015-10-08 17:02:43","2015-10-08 17:02:43",publish,"Play Ball Salisbury",,,0,play-ball-salisbury,dealer,,closed,closed,0,chris,,,,,,2,1444348853:2,,"6 Old Elm St",Salisbury,MA,01952,978-499-0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,"2015-10-08 17:04:15","2015-10-08 17:04:15",publish,"Longstreth Sporting Goods",,,0,longstreth-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1444348912:2,,"78 Wells Road","Spring City",PA,19475,610-495-7022,,,,,,,,,,,,,,,,,,,,,,,adl@longstreth.com,http://www.longstreth.com,,,,,,,,,,,,,,,
1616,"2015-10-08 17:06:48","2015-10-08 17:06:48",publish,"Oppo Sports",,,0,oppo-sports,dealer,,closed,closed,0,chris,,,,,,2,1444349069:2,,"9418 Beaufort Court","New Port Richey",FL,34654,727-326-3212,,,,,,,,,,,,,,,,,,,,,,,opposports@gmail.com,http://www.opposports.com,,,,,,,,,,,,,,,
1617,"2015-10-08 17:07:33","2015-10-08 17:07:33",draft,"Sports Huddle",,,0,,dealer,,closed,closed,0,chris,,,,,,2,1444349114:2,,"922 E 9th Street",Lockport,IL,660441,815-838-8522,,,,,,,,,,,,,,,,,,,,,,,mairola@thesportshuddle.com,http://www.thesportshuddle.com,,,,,,,,,,,,,,,
1618,"2015-10-08 17:08:21","2015-10-08 17:08:21",publish,"IB Sports",,,0,ib-sports,dealer,,closed,closed,0,chris,,,,,,2,1444349159:2,,"5944 Taylor Drive",Burlington,KY,41005,859-586-3500,,,,,,,,,,,,,,,,,,,,,,,tbeimesch@idlebrook.com,http://www.ibsportsky.com,,,,,,,,,,,,,,,
1619,"2015-10-08 17:08:56","2015-10-08 17:08:56",publish,"E.L. Lumber Company",,,0,e-l-lumber-company,dealer,,closed,closed,0,chris,,,,,,2,1444349199:2,,"270 Rowe Avenue, Loading Dock D",Milford,CT,06461,203-645-8218,,,,,,,,,,,,,,,,,,,,,,,eric@ellumberco.com,,,,,,,,,,,,,,,,
1620,"2015-10-08 17:09:37","2015-10-08 17:09:37",publish,"Tennessee Sporting Goods",,,0,tennessee-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1444349240:2,,"4817 N Broadway",Knoxville,TN,37918,865-688-5454,,,,,,,,,,,,,,,,,,,,,,,sports9648@aol.com,,,,,,,,,,,,,,,,
1622,"2015-10-08 17:10:29","2015-10-08 17:10:29",publish,"Hardtke Baseball Academy",,,0,hardtke-baseball-academy,dealer,,closed,closed,0,chris,,,,,,2,1444349287:2,,"610 E Hamilton Avenue",Campbell,CA,95008,408-866-8050,,,,,,,,,,,,,,,,,,,,,,,info@hwob.com,http://www.hwob.com,,,,,,,,,,,,,,,
1623,"2015-10-08 17:11:06","2015-10-08 17:11:06",publish,"Dr. K's Sports Academy",,,0,dr-ks-sports-academy,dealer,,closed,closed,0,chris,,,,,,2,1444349324:2,,"1412 Servierville Road",Maryville,TN,37804,"(865) 233-4677",,,,,,,,,,,,,,,,,,,,,,,,http://www.drksbaseball.com,,,,,,,,,,,,,,,
1624,"2015-10-08 17:11:43","2015-10-08 17:11:43",publish,"Gel Sports",,,0,gel-sports,dealer,,closed,closed,0,chris,,,,,,2,1444349360:2,,"105 Pine Tree Road",Chestertown,MD,21620,"(410) 708-0011",,,,,,,,,,,,,,,,,,,,,,,lee.usmc.88@gmail.com,,,,,,,,,,,,,,,,
1625,"2015-10-08 17:12:22","2015-10-08 17:12:22",publish,"Longworth Sporting Goods",,,0,longworth-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1444349678:2,,"130 Main Street",Wise,VA,24293,276-393-0044,,,,,,,,,,,,,,,,,,,,,,,cl@nxtlevelbaseball.com,,,,,,,,,,,,,,,,
1634,"2015-10-13 09:53:55","2015-10-13 09:53:55",publish,"A & B Athletics",,,0,a-b-athletics,dealer,,closed,closed,0,chris,,,,,,2,1444755092:2,,"315 Emerald Isle Way",Bakersfield,CA,93314,713-501-2606,,,,,,,,,,,,,,,,,,,,,,,sales@anbathletics.com,,,,,,,,,,,,,,,,
1635,"2015-10-13 09:54:38","2015-10-13 09:54:38",publish,"Xtra Cuts",,,0,xtra-cuts,dealer,,closed,closed,0,chris,,,,,,2,1444755135:2,,"5443 Katy Hockley Cut Off Road",Katy,TX,77494,713-501-2606,,,,,,,,,,,,,,,,,,,,,,,azuniga@xtracuts.com,http://www.xtracuts.com,,,,,,,,,,,,,,,
1636,"2015-10-13 09:55:28","2015-10-13 09:56:02",publish,"Cluth Athletics",,,0,cluth-athletics,dealer,,closed,closed,0,chris,,,,,,2,1444755225:2,,"31330 Ranch Road 12, Ste A","Dripping Springs",TX,78620,206-406-1214,,,,,,,,,,,,,,,,,,,,,,,,http://www.clutchathleticstexas.com,,,,,,,,,,,,,,,
1637,"2015-10-13 09:57:00","2015-10-13 09:57:00",publish,"Brammer's Athletic Warehouse",,,0,brammers-athletic-warehouse,dealer,,closed,closed,0,chris,,,,,,2,1444755278:2,,"5017 E 5th Street",Katy,TX,77493,281-391-1441,,,,,,,,,,,,,,,,,,,,,,,preston@brammers.net,http://www.brammers.net,,,,,,,,,,,,,,,
1638,"2015-10-13 09:57:45","2015-10-13 09:57:45",publish,"The Baseball Mission",,,0,the-baseball-mission,dealer,,closed,closed,0,chris,,,,,,2,1444755323:2,,"3117 Frazier Park Dr. NE",Cleveland,TN,37323,423-464-0401,,,,,,,,,,,,,,,,,,,,,,,shailey@thebaseballmission.com,http://www.thebaseballmission.com,,,,,,,,,,,,,,,
